NUM_OF_CORE,MORSEL_SIZE_A,MORSEL_SIZE_B,colsA,colsB,recSizeA,recSizeB,TimeTaken
6,897864,1953864,3,3,264,264,71.33334
6,897864,2006664,3,3,264,264,74.00000
6,897864,2059464,3,3,264,264,76.33334
6,950664,264,3,3,264,264,76.16666
6,950664,53064,3,3,264,264,73.00000
6,950664,105864,3,3,264,264,78.33334
6,950664,158664,3,3,264,264,93.16666
6,950664,211464,3,3,264,264,91.16666
6,950664,264264,3,3,264,264,74.50000
6,950664,317064,3,3,264,264,87.50000
6,950664,369864,3,3,264,264,65.83334
6,950664,422664,3,3,264,264,89.66666
6,950664,475464,3,3,264,264,89.33334
6,950664,528264,3,3,264,264,92.00000
6,950664,581064,3,3,264,264,77.16666
6,950664,633864,3,3,264,264,77.83334
6,950664,686664,3,3,264,264,89.66666
6,950664,739464,3,3,264,264,101.83334
6,950664,792264,3,3,264,264,75.00000
6,950664,845064,3,3,264,264,91.16666
6,950664,897864,3,3,264,264,73.83334
6,950664,950664,3,3,264,264,91.66666
6,950664,1003464,3,3,264,264,74.83334
6,950664,1056264,3,3,264,264,86.00000
6,950664,1109064,3,3,264,264,89.66666
6,950664,1161864,3,3,264,264,92.66666
6,950664,1214664,3,3,264,264,85.16666
6,950664,1267464,3,3,264,264,90.00000
6,950664,1320264,3,3,264,264,87.50000
6,950664,1373064,3,3,264,264,86.33334
6,950664,1425864,3,3,264,264,88.00000
6,950664,1478664,3,3,264,264,78.16666
6,950664,1531464,3,3,264,264,70.83334
6,950664,1584264,3,3,264,264,77.66666
6,950664,1637064,3,3,264,264,78.50000
6,950664,1689864,3,3,264,264,76.00000
6,950664,1742664,3,3,264,264,84.00000
6,950664,1795464,3,3,264,264,88.00000
6,950664,1848264,3,3,264,264,77.33334
6,950664,1901064,3,3,264,264,75.00000
6,950664,1953864,3,3,264,264,89.83334
6,950664,2006664,3,3,264,264,78.66666
6,950664,2059464,3,3,264,264,81.33334
6,1003464,264,3,3,264,264,82.83334
6,1003464,53064,3,3,264,264,76.33334
6,1003464,105864,3,3,264,264,78.66666
6,1003464,158664,3,3,264,264,77.16666
6,1003464,211464,3,3,264,264,83.00000
6,1003464,264264,3,3,264,264,76.16666
6,1003464,317064,3,3,264,264,75.33334
6,1003464,369864,3,3,264,264,80.83334
6,1003464,422664,3,3,264,264,81.50000
6,1003464,475464,3,3,264,264,72.66666
6,1003464,528264,3,3,264,264,74.83334
6,1003464,581064,3,3,264,264,76.66666
6,1003464,633864,3,3,264,264,78.33334
6,1003464,686664,3,3,264,264,75.50000
6,1003464,739464,3,3,264,264,83.00000
6,1003464,792264,3,3,264,264,72.50000
6,1003464,845064,3,3,264,264,76.50000
6,1003464,897864,3,3,264,264,75.33334
6,1003464,950664,3,3,264,264,75.33334
6,1003464,1003464,3,3,264,264,71.66666
6,1003464,1056264,3,3,264,264,88.83334
6,1003464,1109064,3,3,264,264,68.16666
6,1003464,1161864,3,3,264,264,74.50000
6,1003464,1214664,3,3,264,264,70.33334
6,1003464,1267464,3,3,264,264,77.00000
6,1003464,1320264,3,3,264,264,72.00000
6,1003464,1373064,3,3,264,264,77.33334
6,1003464,1425864,3,3,264,264,79.50000
6,1003464,1478664,3,3,264,264,80.50000
6,1003464,1531464,3,3,264,264,75.50000
6,1003464,1584264,3,3,264,264,78.50000
6,1003464,1637064,3,3,264,264,67.50000
6,1003464,1689864,3,3,264,264,74.16666
6,1003464,1742664,3,3,264,264,76.33334
6,1003464,1795464,3,3,264,264,75.33334
6,1003464,1848264,3,3,264,264,77.50000
6,1003464,1901064,3,3,264,264,72.66666
6,1003464,1953864,3,3,264,264,78.16666
6,1003464,2006664,3,3,264,264,79.83334
6,1003464,2059464,3,3,264,264,77.00000
6,1056264,264,3,3,264,264,72.83334
6,1056264,53064,3,3,264,264,79.50000
6,1056264,105864,3,3,264,264,73.33334
6,1056264,158664,3,3,264,264,76.33334
6,1056264,211464,3,3,264,264,75.33334
6,1056264,264264,3,3,264,264,76.50000
6,1056264,317064,3,3,264,264,76.83334
6,1056264,369864,3,3,264,264,76.00000
6,1056264,422664,3,3,264,264,74.16666
6,1056264,475464,3,3,264,264,74.16666
6,1056264,528264,3,3,264,264,80.33334
6,1056264,581064,3,3,264,264,75.00000
6,1056264,633864,3,3,264,264,77.83334
6,1056264,686664,3,3,264,264,77.00000
6,1056264,739464,3,3,264,264,74.16666
6,1056264,792264,3,3,264,264,76.66666
6,1056264,845064,3,3,264,264,78.16666
6,1056264,897864,3,3,264,264,81.66666
6,1056264,950664,3,3,264,264,80.50000
6,1056264,1003464,3,3,264,264,76.50000
6,1056264,1056264,3,3,264,264,79.33334
6,1056264,1109064,3,3,264,264,74.50000
6,1056264,1161864,3,3,264,264,78.16666
6,1056264,1214664,3,3,264,264,80.00000
6,1056264,1267464,3,3,264,264,76.66666
6,1056264,1320264,3,3,264,264,70.50000
6,1056264,1373064,3,3,264,264,78.66666
6,1056264,1425864,3,3,264,264,73.33334
6,1056264,1478664,3,3,264,264,78.66666
6,1056264,1531464,3,3,264,264,75.66666
6,1056264,1584264,3,3,264,264,79.00000
6,1056264,1637064,3,3,264,264,75.33334
6,1056264,1689864,3,3,264,264,72.66666
6,1056264,1742664,3,3,264,264,79.16666
6,1056264,1795464,3,3,264,264,76.66666
6,1056264,1848264,3,3,264,264,82.00000
6,1056264,1901064,3,3,264,264,75.00000
6,1056264,1953864,3,3,264,264,72.83334
6,1056264,2006664,3,3,264,264,68.33334
6,1056264,2059464,3,3,264,264,76.66666
6,1109064,264,3,3,264,264,76.16666
6,1109064,53064,3,3,264,264,76.50000
6,1109064,105864,3,3,264,264,81.50000
6,1109064,158664,3,3,264,264,78.83334
6,1109064,211464,3,3,264,264,73.66666
6,1109064,264264,3,3,264,264,76.66666
6,1109064,317064,3,3,264,264,76.00000
6,1109064,369864,3,3,264,264,76.16666
6,1109064,422664,3,3,264,264,79.50000
6,1109064,475464,3,3,264,264,71.50000
6,1109064,528264,3,3,264,264,77.83334
6,1109064,581064,3,3,264,264,76.83334
6,1109064,633864,3,3,264,264,77.33334
6,1109064,686664,3,3,264,264,78.83334
6,1109064,739464,3,3,264,264,73.33334
6,1109064,792264,3,3,264,264,76.16666
6,1109064,845064,3,3,264,264,77.16666
6,1109064,897864,3,3,264,264,79.50000
6,1109064,950664,3,3,264,264,71.33334
6,1109064,1003464,3,3,264,264,76.50000
6,1109064,1056264,3,3,264,264,68.33334
6,1109064,1109064,3,3,264,264,86.33334
6,1109064,1161864,3,3,264,264,72.83334
6,1109064,1214664,3,3,264,264,77.00000
6,1109064,1267464,3,3,264,264,73.50000
6,1109064,1320264,3,3,264,264,70.33334
6,1109064,1373064,3,3,264,264,76.50000
6,1109064,1425864,3,3,264,264,75.66666
6,1109064,1478664,3,3,264,264,76.00000
6,1109064,1531464,3,3,264,264,75.66666
6,1109064,1584264,3,3,264,264,68.00000
6,1109064,1637064,3,3,264,264,72.50000
6,1109064,1689864,3,3,264,264,74.66666
6,1109064,1742664,3,3,264,264,72.33334
6,1109064,1795464,3,3,264,264,80.66666
6,1109064,1848264,3,3,264,264,76.66666
6,1109064,1901064,3,3,264,264,78.66666
6,1109064,1953864,3,3,264,264,79.00000
6,1109064,2006664,3,3,264,264,76.00000
6,1109064,2059464,3,3,264,264,74.00000
6,1161864,264,3,3,264,264,74.00000
6,1161864,53064,3,3,264,264,78.66666
6,1161864,105864,3,3,264,264,71.83334
6,1161864,158664,3,3,264,264,70.16666
6,1161864,211464,3,3,264,264,72.50000
6,1161864,264264,3,3,264,264,73.83334
6,1161864,317064,3,3,264,264,72.66666
6,1161864,369864,3,3,264,264,75.33334
6,1161864,422664,3,3,264,264,69.50000
6,1161864,475464,3,3,264,264,78.33334
6,1161864,528264,3,3,264,264,76.33334
6,1161864,581064,3,3,264,264,74.66666
6,1161864,633864,3,3,264,264,75.00000
6,1161864,686664,3,3,264,264,78.66666
6,1161864,739464,3,3,264,264,74.00000
6,1161864,792264,3,3,264,264,71.50000
6,1161864,845064,3,3,264,264,76.00000
6,1161864,897864,3,3,264,264,83.50000
6,1161864,950664,3,3,264,264,78.16666
6,1161864,1003464,3,3,264,264,75.16666
6,1161864,1056264,3,3,264,264,78.83334
6,1161864,1109064,3,3,264,264,80.16666
6,1161864,1161864,3,3,264,264,76.83334
6,1161864,1214664,3,3,264,264,75.83334
6,1161864,1267464,3,3,264,264,77.00000
6,1161864,1320264,3,3,264,264,77.83334
6,1161864,1373064,3,3,264,264,72.66666
6,1161864,1425864,3,3,264,264,78.00000
6,1161864,1478664,3,3,264,264,77.33334
6,1161864,1531464,3,3,264,264,75.66666
6,1161864,1584264,3,3,264,264,74.33334
6,1161864,1637064,3,3,264,264,74.50000
6,1161864,1689864,3,3,264,264,71.83334
6,1161864,1742664,3,3,264,264,71.16666
6,1161864,1795464,3,3,264,264,76.66666
6,1161864,1848264,3,3,264,264,77.83334
6,1161864,1901064,3,3,264,264,81.33334
6,1161864,1953864,3,3,264,264,82.50000
6,1161864,2006664,3,3,264,264,77.16666
6,1161864,2059464,3,3,264,264,75.83334
6,1214664,264,3,3,264,264,77.50000
6,1214664,53064,3,3,264,264,82.16666
6,1214664,105864,3,3,264,264,80.16666
6,1214664,158664,3,3,264,264,77.16666
6,1214664,211464,3,3,264,264,78.16666
6,1214664,264264,3,3,264,264,74.00000
6,1214664,317064,3,3,264,264,72.50000
6,1214664,369864,3,3,264,264,80.00000
6,1214664,422664,3,3,264,264,78.83334
6,1214664,475464,3,3,264,264,77.16666
6,1214664,528264,3,3,264,264,75.83334
6,1214664,581064,3,3,264,264,78.00000
6,1214664,633864,3,3,264,264,80.83334
6,1214664,686664,3,3,264,264,75.50000
6,1214664,739464,3,3,264,264,77.16666
6,1214664,792264,3,3,264,264,80.66666
6,1214664,845064,3,3,264,264,72.83334
6,1214664,897864,3,3,264,264,76.50000
6,1214664,950664,3,3,264,264,79.16666
6,1214664,1003464,3,3,264,264,77.33334
6,1214664,1056264,3,3,264,264,74.50000
6,1214664,1109064,3,3,264,264,75.66666
6,1214664,1161864,3,3,264,264,79.66666
6,1214664,1214664,3,3,264,264,79.33334
6,1214664,1267464,3,3,264,264,80.33334
6,1214664,1320264,3,3,264,264,79.33334
6,1214664,1373064,3,3,264,264,77.66666
6,1214664,1425864,3,3,264,264,86.50000
6,1214664,1478664,3,3,264,264,78.33334
6,1214664,1531464,3,3,264,264,79.83334
6,1214664,1584264,3,3,264,264,77.33334
6,1214664,1637064,3,3,264,264,68.83334
6,1214664,1689864,3,3,264,264,74.66666
6,1214664,1742664,3,3,264,264,83.00000
6,1214664,1795464,3,3,264,264,76.83334
6,1214664,1848264,3,3,264,264,79.33334
6,1214664,1901064,3,3,264,264,79.66666
6,1214664,1953864,3,3,264,264,71.83334
6,1214664,2006664,3,3,264,264,82.66666
6,1214664,2059464,3,3,264,264,76.33334
6,1267464,264,3,3,264,264,72.33334
6,1267464,53064,3,3,264,264,78.83334
6,1267464,105864,3,3,264,264,76.33334
6,1267464,158664,3,3,264,264,78.66666
6,1267464,211464,3,3,264,264,76.33334
6,1267464,264264,3,3,264,264,77.83334
6,1267464,317064,3,3,264,264,80.83334
6,1267464,369864,3,3,264,264,77.50000
6,1267464,422664,3,3,264,264,75.16666
6,1267464,475464,3,3,264,264,77.66666
6,1267464,528264,3,3,264,264,80.33334
6,1267464,581064,3,3,264,264,78.50000
6,1267464,633864,3,3,264,264,79.50000
6,1267464,686664,3,3,264,264,77.83334
6,1267464,739464,3,3,264,264,74.16666
6,1267464,792264,3,3,264,264,73.66666
6,1267464,845064,3,3,264,264,81.83334
6,1267464,897864,3,3,264,264,81.33334
6,1267464,950664,3,3,264,264,78.50000
6,1267464,1003464,3,3,264,264,79.33334
6,1267464,1056264,3,3,264,264,78.33334
6,1267464,1109064,3,3,264,264,87.66666
6,1267464,1161864,3,3,264,264,78.33334
6,1267464,1214664,3,3,264,264,85.83334
6,1267464,1267464,3,3,264,264,77.16666
6,1267464,1320264,3,3,264,264,79.83334
6,1267464,1373064,3,3,264,264,75.66666
6,1267464,1425864,3,3,264,264,77.33334
6,1267464,1478664,3,3,264,264,77.33334
6,1267464,1531464,3,3,264,264,76.83334
6,1267464,1584264,3,3,264,264,78.00000
6,1267464,1637064,3,3,264,264,80.16666
6,1267464,1689864,3,3,264,264,84.66666
6,1267464,1742664,3,3,264,264,78.83334
6,1267464,1795464,3,3,264,264,81.50000
6,1267464,1848264,3,3,264,264,72.83334
6,1267464,1901064,3,3,264,264,76.66666
6,1267464,1953864,3,3,264,264,75.50000
6,1267464,2006664,3,3,264,264,78.00000
6,1267464,2059464,3,3,264,264,78.33334
6,1320264,264,3,3,264,264,74.66666
6,1320264,53064,3,3,264,264,69.66666
6,1320264,105864,3,3,264,264,78.83334
6,1320264,158664,3,3,264,264,74.50000
6,1320264,211464,3,3,264,264,76.83334
6,1320264,264264,3,3,264,264,73.66666
6,1320264,317064,3,3,264,264,80.66666
6,1320264,369864,3,3,264,264,78.66666
6,1320264,422664,3,3,264,264,77.33334
6,1320264,475464,3,3,264,264,78.16666
6,1320264,528264,3,3,264,264,78.33334
6,1320264,581064,3,3,264,264,75.50000
6,1320264,633864,3,3,264,264,76.16666
6,1320264,686664,3,3,264,264,77.33334
6,1320264,739464,3,3,264,264,75.00000
6,1320264,792264,3,3,264,264,78.00000
6,1320264,845064,3,3,264,264,75.00000
6,1320264,897864,3,3,264,264,77.83334
6,1320264,950664,3,3,264,264,78.66666
6,1320264,1003464,3,3,264,264,74.00000
6,1320264,1056264,3,3,264,264,79.16666
6,1320264,1109064,3,3,264,264,76.66666
6,1320264,1161864,3,3,264,264,78.16666
6,1320264,1214664,3,3,264,264,81.16666
6,1320264,1267464,3,3,264,264,71.66666
6,1320264,1320264,3,3,264,264,80.00000
6,1320264,1373064,3,3,264,264,72.83334
6,1320264,1425864,3,3,264,264,77.50000
6,1320264,1478664,3,3,264,264,71.16666
6,1320264,1531464,3,3,264,264,78.00000
6,1320264,1584264,3,3,264,264,72.66666
6,1320264,1637064,3,3,264,264,66.50000
6,1320264,1689864,3,3,264,264,67.16666
6,1320264,1742664,3,3,264,264,79.66666
6,1320264,1795464,3,3,264,264,77.83334
6,1320264,1848264,3,3,264,264,75.33334
6,1320264,1901064,3,3,264,264,74.33334
6,1320264,1953864,3,3,264,264,78.00000
6,1320264,2006664,3,3,264,264,73.16666
6,1320264,2059464,3,3,264,264,79.33334
6,1373064,264,3,3,264,264,75.16666
6,1373064,53064,3,3,264,264,69.33334
6,1373064,105864,3,3,264,264,78.16666
6,1373064,158664,3,3,264,264,78.33334
6,1373064,211464,3,3,264,264,72.50000
6,1373064,264264,3,3,264,264,74.83334
6,1373064,317064,3,3,264,264,77.66666
6,1373064,369864,3,3,264,264,79.50000
6,1373064,422664,3,3,264,264,78.66666
6,1373064,475464,3,3,264,264,78.33334
6,1373064,528264,3,3,264,264,75.16666
6,1373064,581064,3,3,264,264,78.66666
6,1373064,633864,3,3,264,264,78.00000
6,1373064,686664,3,3,264,264,79.83334
6,1373064,739464,3,3,264,264,74.50000
6,1373064,792264,3,3,264,264,79.66666
6,1373064,845064,3,3,264,264,76.33334
6,1373064,897864,3,3,264,264,77.83334
6,1373064,950664,3,3,264,264,76.33334
6,1373064,1003464,3,3,264,264,79.33334
6,1373064,1056264,3,3,264,264,74.83334
6,1373064,1109064,3,3,264,264,75.50000
6,1373064,1161864,3,3,264,264,78.50000
6,1373064,1214664,3,3,264,264,77.83334
6,1373064,1267464,3,3,264,264,78.33334
6,1373064,1320264,3,3,264,264,77.83334
6,1373064,1373064,3,3,264,264,78.83334
6,1373064,1425864,3,3,264,264,76.66666
6,1373064,1478664,3,3,264,264,78.50000
6,1373064,1531464,3,3,264,264,74.66666
6,1373064,1584264,3,3,264,264,77.16666
6,1373064,1637064,3,3,264,264,77.83334
6,1373064,1689864,3,3,264,264,79.50000
6,1373064,1742664,3,3,264,264,83.33334
6,1373064,1795464,3,3,264,264,78.33334
6,1373064,1848264,3,3,264,264,70.16666
6,1373064,1901064,3,3,264,264,82.66666
6,1373064,1953864,3,3,264,264,72.16666
6,1373064,2006664,3,3,264,264,76.16666
6,1373064,2059464,3,3,264,264,79.16666
6,1425864,264,3,3,264,264,76.50000
6,1425864,53064,3,3,264,264,74.66666
6,1425864,105864,3,3,264,264,75.33334
6,1425864,158664,3,3,264,264,72.66666
6,1425864,211464,3,3,264,264,68.66666
6,1425864,264264,3,3,264,264,72.66666
6,1425864,317064,3,3,264,264,70.33334
6,1425864,369864,3,3,264,264,80.00000
6,1425864,422664,3,3,264,264,73.00000
6,1425864,475464,3,3,264,264,77.33334
6,1425864,528264,3,3,264,264,78.83334
6,1425864,581064,3,3,264,264,81.83334
6,1425864,633864,3,3,264,264,75.33334
6,1425864,686664,3,3,264,264,77.33334
6,1425864,739464,3,3,264,264,75.33334
6,1425864,792264,3,3,264,264,80.83334
6,1425864,845064,3,3,264,264,81.50000
6,1425864,897864,3,3,264,264,74.16666
6,1425864,950664,3,3,264,264,78.83334
6,1425864,1003464,3,3,264,264,77.00000
6,1425864,1056264,3,3,264,264,81.83334
6,1425864,1109064,3,3,264,264,75.50000
6,1425864,1161864,3,3,264,264,77.66666
6,1425864,1214664,3,3,264,264,76.16666
6,1425864,1267464,3,3,264,264,79.00000
6,1425864,1320264,3,3,264,264,72.16666
6,1425864,1373064,3,3,264,264,71.00000
6,1425864,1425864,3,3,264,264,75.50000
6,1425864,1478664,3,3,264,264,76.00000
6,1425864,1531464,3,3,264,264,76.83334
6,1425864,1584264,3,3,264,264,76.83334
6,1425864,1637064,3,3,264,264,77.50000
6,1425864,1689864,3,3,264,264,74.50000
6,1425864,1742664,3,3,264,264,76.33334
6,1425864,1795464,3,3,264,264,77.16666
6,1425864,1848264,3,3,264,264,68.16666
6,1425864,1901064,3,3,264,264,76.66666
6,1425864,1953864,3,3,264,264,74.83334
6,1425864,2006664,3,3,264,264,77.66666
6,1425864,2059464,3,3,264,264,80.00000
6,1478664,264,3,3,264,264,74.50000
6,1478664,53064,3,3,264,264,80.50000
6,1478664,105864,3,3,264,264,79.66666
6,1478664,158664,3,3,264,264,78.16666
6,1478664,211464,3,3,264,264,72.16666
6,1478664,264264,3,3,264,264,69.83334
6,1478664,317064,3,3,264,264,74.33334
6,1478664,369864,3,3,264,264,82.66666
6,1478664,422664,3,3,264,264,80.50000
6,1478664,475464,3,3,264,264,78.83334
6,1478664,528264,3,3,264,264,76.00000
6,1478664,581064,3,3,264,264,74.16666
6,1478664,633864,3,3,264,264,75.33334
6,1478664,686664,3,3,264,264,76.66666
6,1478664,739464,3,3,264,264,77.16666
6,1478664,792264,3,3,264,264,78.66666
6,1478664,845064,3,3,264,264,73.66666
6,1478664,897864,3,3,264,264,75.16666
6,1478664,950664,3,3,264,264,63.66667
6,1478664,1003464,3,3,264,264,72.83334
6,1478664,1056264,3,3,264,264,74.50000
6,1478664,1109064,3,3,264,264,77.83334
6,1478664,1161864,3,3,264,264,77.00000
6,1478664,1214664,3,3,264,264,76.83334
6,1478664,1267464,3,3,264,264,73.00000
6,1478664,1320264,3,3,264,264,78.33334
6,1478664,1373064,3,3,264,264,79.83334
6,1478664,1425864,3,3,264,264,79.83334
6,1478664,1478664,3,3,264,264,79.16666
6,1478664,1531464,3,3,264,264,79.50000
6,1478664,1584264,3,3,264,264,77.00000
6,1478664,1637064,3,3,264,264,80.50000
6,1478664,1689864,3,3,264,264,80.00000
6,1478664,1742664,3,3,264,264,79.83334
6,1478664,1795464,3,3,264,264,75.50000
6,1478664,1848264,3,3,264,264,79.50000
6,1478664,1901064,3,3,264,264,72.66666
6,1478664,1953864,3,3,264,264,80.50000
6,1478664,2006664,3,3,264,264,79.66666
6,1478664,2059464,3,3,264,264,81.66666
6,1531464,264,3,3,264,264,81.00000
6,1531464,53064,3,3,264,264,79.33334
6,1531464,105864,3,3,264,264,77.66666
6,1531464,158664,3,3,264,264,80.50000
6,1531464,211464,3,3,264,264,78.16666
6,1531464,264264,3,3,264,264,81.33334
6,1531464,317064,3,3,264,264,80.50000
6,1531464,369864,3,3,264,264,77.66666
6,1531464,422664,3,3,264,264,79.00000
6,1531464,475464,3,3,264,264,78.16666
6,1531464,528264,3,3,264,264,79.00000
6,1531464,581064,3,3,264,264,81.66666
6,1531464,633864,3,3,264,264,77.50000
6,1531464,686664,3,3,264,264,76.00000
6,1531464,739464,3,3,264,264,80.33334
6,1531464,792264,3,3,264,264,77.50000
6,1531464,845064,3,3,264,264,83.00000
6,1531464,897864,3,3,264,264,79.66666
6,1531464,950664,3,3,264,264,82.00000
6,1531464,1003464,3,3,264,264,80.66666
6,1531464,1056264,3,3,264,264,81.33334
6,1531464,1109064,3,3,264,264,82.83334
6,1531464,1161864,3,3,264,264,77.83334
6,1531464,1214664,3,3,264,264,79.83334
6,1531464,1267464,3,3,264,264,83.16666
6,1531464,1320264,3,3,264,264,80.83334
6,1531464,1373064,3,3,264,264,83.50000
6,1531464,1425864,3,3,264,264,78.50000
6,1531464,1478664,3,3,264,264,76.50000
6,1531464,1531464,3,3,264,264,75.83334
6,1531464,1584264,3,3,264,264,73.33334
6,1531464,1637064,3,3,264,264,78.33334
6,1531464,1689864,3,3,264,264,75.83334
6,1531464,1742664,3,3,264,264,80.83334
6,1531464,1795464,3,3,264,264,78.00000
6,1531464,1848264,3,3,264,264,79.33334
6,1531464,1901064,3,3,264,264,78.50000
6,1531464,1953864,3,3,264,264,78.66666
6,1531464,2006664,3,3,264,264,78.66666
6,1531464,2059464,3,3,264,264,76.66666
6,1584264,264,3,3,264,264,74.50000
6,1584264,53064,3,3,264,264,78.33334
6,1584264,105864,3,3,264,264,77.00000
6,1584264,158664,3,3,264,264,78.16666
6,1584264,211464,3,3,264,264,88.16666
6,1584264,264264,3,3,264,264,79.50000
6,1584264,317064,3,3,264,264,76.66666
6,1584264,369864,3,3,264,264,73.16666
6,1584264,422664,3,3,264,264,75.33334
6,1584264,475464,3,3,264,264,77.00000
6,1584264,528264,3,3,264,264,80.83334
6,1584264,581064,3,3,264,264,80.50000
6,1584264,633864,3,3,264,264,65.50000
6,1584264,686664,3,3,264,264,78.33334
6,1584264,739464,3,3,264,264,75.66666
6,1584264,792264,3,3,264,264,79.00000
6,1584264,845064,3,3,264,264,77.16666
6,1584264,897864,3,3,264,264,79.33334
6,1584264,950664,3,3,264,264,76.83334
6,1584264,1003464,3,3,264,264,77.33334
6,1584264,1056264,3,3,264,264,70.16666
6,1584264,1109064,3,3,264,264,76.33334
6,1584264,1161864,3,3,264,264,77.16666
6,1584264,1214664,3,3,264,264,78.00000
6,1584264,1267464,3,3,264,264,79.66666
6,1584264,1320264,3,3,264,264,71.33334
6,1584264,1373064,3,3,264,264,72.33334
6,1584264,1425864,3,3,264,264,77.00000
6,1584264,1478664,3,3,264,264,75.16666
6,1584264,1531464,3,3,264,264,78.83334
6,1584264,1584264,3,3,264,264,78.16666
6,1584264,1637064,3,3,264,264,77.33334
6,1584264,1689864,3,3,264,264,77.50000
6,1584264,1742664,3,3,264,264,76.33334
6,1584264,1795464,3,3,264,264,75.16666
6,1584264,1848264,3,3,264,264,78.16666
6,1584264,1901064,3,3,264,264,76.00000
6,1584264,1953864,3,3,264,264,78.16666
6,1584264,2006664,3,3,264,264,77.83334
6,1584264,2059464,3,3,264,264,78.66666
6,1637064,264,3,3,264,264,76.50000
6,1637064,53064,3,3,264,264,77.16666
6,1637064,105864,3,3,264,264,81.00000
6,1637064,158664,3,3,264,264,75.50000
6,1637064,211464,3,3,264,264,80.83334
6,1637064,264264,3,3,264,264,75.66666
6,1637064,317064,3,3,264,264,70.83334
6,1637064,369864,3,3,264,264,79.16666
6,1637064,422664,3,3,264,264,79.83334
6,1637064,475464,3,3,264,264,82.33334
6,1637064,528264,3,3,264,264,79.50000
6,1637064,581064,3,3,264,264,76.50000
6,1637064,633864,3,3,264,264,79.00000
6,1637064,686664,3,3,264,264,77.83334
6,1637064,739464,3,3,264,264,79.16666
6,1637064,792264,3,3,264,264,82.33334
6,1637064,845064,3,3,264,264,79.16666
6,1637064,897864,3,3,264,264,77.16666
6,1637064,950664,3,3,264,264,81.00000
